query_id,customer_id,query_text,product_category,query_type,resolution_time_hours,customer_satisfaction,customer_tier,customer_tenure_months,customer_total_orders,customer_avg_order_value,query_length_words,has_order_reference,is_urgent,created_datetime,hour_of_day,day_of_week,is_weekend,query_complexity_score
QRY_001269,CUST_0269,The Vacuum Cleaner makes a strange noise when I use it,Home & Garden,Technical Support,4.39,1.6,Silver,20.7,9,120.92,11,False,False,2025-04-11 16:23:45,16,4,False,0.522
QRY_001270,CUST_0270,My order #ORD778526 was supposed to arrive yesterday but I haven't received it,Home & Garden,Shipping,2.3,3.7,Bronze,10.5,6,99.26,13,True,False,2025-04-21 12:51:08,12,0,False,0.294
QRY_001271,CUST_0271,I need to change the delivery address for order #ORD906584,Sports,Shipping,2.06,4.2,Bronze,38.7,9,166.54,10,True,False,2025-06-09 09:16:58,9,0,False,0.366
QRY_001272,CUST_0272,When will the Jacket be back in stock?,Clothing,Product Info,1.87,4.4,Silver,9.4,10,191.68,8,False,False,2025-08-31 03:38:12,3,6,True,0.276
QRY_001273,CUST_0273,I can't connect my T-shirt to WiFi. What should I do?,Clothing,Technical Support,1.61,4.8,Platinum,26.0,13,114.75,11,False,False,2025-08-21 09:29:00,9,3,False,0.167
QRY_001274,CUST_0274,Can you tell me more about the warranty for Biography?,Books,Product Info,1.31,4.2,Silver,75.9,8,147.21,10,False,False,2025-01-18 07:10:28,7,5,True,0.398
QRY_001275,CUST_0275,I need to change the delivery address for order #ORD907562,Electronics,Shipping,4.12,2.1,Bronze,18.4,7,,10,True,False,2025-04-22 23:32:57,23,1,False,0.213
QRY_001276,CUST_0276,When will the Samsung TV be back in stock?,Electronics,Product Info,1.74,4.5,Silver,38.1,18,211.8,9,False,False,2025-04-03 02:05:12,2,3,False,0.272
QRY_001277,CUST_0277,My Couch stopped working after 2 weeks. Can you help?,Home & Garden,Technical Support,9.47,1.6,Bronze,4.0,12,265.97,10,False,False,2024-12-23 20:45:54,20,0,False,0.727
QRY_001278,CUST_0278,Why was I charged tax on my order when I live in Texas?,Clothing,Billing,3.12,3.9,Bronze,33.8,15,169.67,13,False,False,2025-09-07 14:33:00,14,6,True,0.125
QRY_001279,CUST_0279,I was charged twice for my order #ORD653429. Can you help me get a refund?,Sports,Billing,2.98,3.4,Bronze,8.7,9,58.19,15,True,False,2025-05-21 05:17:02,5,2,False,0.185
QRY_001280,CUST_0280,I can't connect my Gaming Console to WiFi. What should I do?,Electronics,Technical Support,8.96,2.4,Bronze,14.2,13,175.4,12,False,False,2024-11-13 16:16:54,16,2,False,0.215
QRY_001281,CUST_0281,The Comic Book makes a strange noise when I use it,Books,Technical Support,3.45,3.3,Gold,16.5,11,163.37,11,False,False,2025-02-21 19:09:27,19,4,False,0.189
QRY_001282,CUST_0282,The Cookbook app keeps crashing on my phone,Books,Technical Support,1.33,3.1,Gold,8.7,6,166.08,8,False,False,2025-09-27 05:22:06,5,5,True,0.451
QRY_001283,CUST_0283,My package was delivered but I wasn't home. Where is it now?,Clothing,Shipping,1.32,4.2,Bronze,28.5,13,148.75,12,False,False,2025-04-11 13:31:09,13,4,False,0.153
QRY_001284,CUST_0284,The Smart Watch makes a strange noise when I use it,Electronics,Technical Support,6.77,2.3,Silver,34.7,8,190.89,11,False,False,2025-04-09 07:19:22,7,2,False,0.05
QRY_001285,CUST_0285,The tracking shows my package is stuck in Lake Natalie for 3 days,Clothing,Shipping,1.29,4.8,Bronze,3.8,11,152.83,13,False,False,2025-02-11 01:13:38,1,1,False,0.252
QRY_001286,CUST_0286,The tracking shows my package is stuck in Samanthachester for 3 days,Clothing,Shipping,0.84,4.9,Platinum,13.6,10,176.48,12,False,False,2025-07-23 09:47:26,9,2,False,0.049
QRY_001287,CUST_0287,I want to return the Sneakers I ordered. It doesn't fit properly,Clothing,Returns,2.28,3.8,Silver,2.7,13,226.54,12,False,False,2025-03-23 14:53:04,14,6,True,0.278
QRY_001288,CUST_0288,I can't connect my Smart Watch to WiFi. What should I do?,Electronics,Technical Support,10.08,2.5,Bronze,1.5,15,210.94,12,False,False,2024-11-07 06:40:26,6,3,False,0.226
QRY_001289,CUST_0289,When will the Garden Hose be back in stock?,Home & Garden,Product Info,1.52,3.5,Bronze,126.5,8,119.33,9,False,False,2025-09-18 20:12:38,20,3,False,0.374
QRY_001290,CUST_0290,Can you tell me more about the warranty for Dining Table?,Home & Garden,Product Info,0.94,5.0,Silver,1.5,16,134.88,11,False,False,2025-03-19 18:20:19,18,2,False,0.114
QRY_001291,CUST_0291,How do I reset my Jeans to factory settings?,Clothing,Technical Support,4.94,2.5,Bronze,23.5,12,81.66,9,False,False,2025-03-14 19:56:08,19,4,False,0.277
QRY_001292,CUST_0292,I want to return the Coffee Maker I ordered. It doesn't fit properly,Home & Garden,Returns,2.56,2.4,Bronze,12.8,15,138.76,13,False,False,2024-12-10 15:42:26,15,1,False,0.187
QRY_001293,CUST_0293,The tracking shows my package is stuck in Bridgesstad for 3 days,Sports,Shipping,1.71,4.3,Silver,15.8,15,76.05,12,False,False,2025-09-08 20:30:40,20,0,False,0.075
QRY_001294,CUST_0294,What's the difference between Biography and Comic Book?,Books,Product Info,0.99,4.4,Bronze,6.6,21,159.17,8,False,False,2025-07-04 20:57:36,20,4,False,0.337
QRY_001295,CUST_0295,Why was I charged tax on my order when I live in Florida?,Sports,Billing,3.33,2.5,Bronze,19.1,11,148.63,13,False,False,2024-10-23 17:53:56,17,2,False,0.408
QRY_001296,CUST_0296,I need a receipt for my purchase #ORD654844 for tax purposes,Clothing,Billing,2.0,3.4,Bronze,9.4,15,103.34,11,True,False,2024-11-19 12:36:43,12,1,False,0.201
QRY_001297,CUST_0297,My Tablet stopped working after 2 weeks. Can you help?,Electronics,Technical Support,9.84,1.5,Bronze,12.0,12,116.55,10,False,False,2025-06-16 16:35:18,16,0,False,0.54
QRY_001298,CUST_0298,I want to return the Garden Hose I ordered. It doesn't fit properly,Home & Garden,Returns,4.15,2.7,Silver,13.8,12,202.0,13,False,False,2025-09-01 03:06:40,3,0,False,0.083
QRY_001299,CUST_0299,I ordered Basketball but received MacBook instead,Sports,Returns,3.87,3.3,Silver,54.1,13,151.6,7,False,False,2025-03-31 14:39:08,14,0,False,0.367
QRY_001300,CUST_0300,The Smart Watch arrived damaged. How do I return it?,Electronics,Returns,4.77,2.5,Bronze,32.1,12,112.33,10,False,False,2025-07-21 05:01:27,5,0,False,0.383
QRY_001301,CUST_0301,The Boots arrived damaged. How do I return it?,Clothing,Returns,1.98,4.1,Bronze,2.1,14,82.64,9,False,False,2025-05-29 11:29:05,11,3,False,0.304
QRY_001302,CUST_0302,I want to return the Sneakers I ordered. It doesn't fit properly,Clothing,Returns,4.71,2.7,Bronze,35.8,14,101.42,12,False,False,2024-11-30 14:15:36,14,5,True,0.228
QRY_001303,CUST_0303,Can you tell me more about the warranty for Biography?,Books,Product Info,1.11,3.9,Bronze,2.5,14,199.8,10,False,False,2024-12-11 19:50:34,19,2,False,0.333
QRY_001304,CUST_0304,I lost my receipt but want to return this Couch,Home & Garden,Returns,2.6,3.2,Silver,11.5,9,112.16,10,False,False,2025-05-08 21:31:49,21,3,False,0.214
QRY_001305,CUST_0305,I need to update my billing address for order #ORD938663,Sports,Billing,2.1,4.2,Silver,35.8,13,117.82,10,True,False,2025-07-10 07:31:25,7,3,False,0.304
QRY_001306,CUST_0306,Is the Lawn Mower compatible with Couch?,Home & Garden,Product Info,0.68,5.0,Platinum,22.1,13,196.39,7,False,False,2025-05-13 10:21:47,10,1,False,0.496
QRY_001307,CUST_0307,The Comic Book makes a strange noise when I use it,Books,Technical Support,2.04,2.9,Gold,25.6,7,97.76,11,False,False,2025-05-28 13:14:09,13,2,False,0.053
QRY_001308,CUST_0308,I need to update my billing address for order #ORD776498,Sports,Billing,3.58,3.0,Silver,22.8,19,51.68,10,True,False,2025-02-06 23:06:35,23,3,False,0.57
QRY_001309,CUST_0309,What's the difference between Dumbbells and Tennis Racket?,Sports,Product Info,0.9,,Bronze,5.3,17,193.02,8,False,False,2025-07-26 23:21:32,23,5,True,0.064
QRY_001310,CUST_0310,The Coffee Maker app keeps crashing on my phone,Home & Garden,Technical Support,1.88,3.6,Gold,45.0,18,120.85,9,False,False,2025-05-30 04:09:25,4,4,False,0.205
QRY_001311,CUST_0311,Can you expedite shipping for order #ORD969993? I need it urgently,Home & Garden,Shipping,1.14,4.0,Gold,14.8,15,159.05,11,True,True,2025-02-06 00:48:26,0,3,False,0.088
QRY_001312,CUST_0312,I need a receipt for my purchase #ORD435996 for tax purposes,Sports,Billing,1.59,4.9,Platinum,66.5,4,85.16,11,True,False,2025-01-23 12:46:37,12,3,False,0.252
QRY_001313,CUST_0313,When will the Headphones be back in stock?,Electronics,Product Info,2.71,3.5,Bronze,31.1,16,211.91,8,False,False,2024-10-23 03:52:23,3,2,False,0.755
QRY_001314,CUST_0314,I ordered Programming Book but received Dining Table instead,Books,Returns,2.98,4.0,Silver,18.8,13,,9,False,False,2025-07-31 15:09:55,15,3,False,0.303
QRY_001315,CUST_0315,I can't connect my Dress to WiFi. What should I do?,Clothing,Technical Support,3.49,1.8,Bronze,20.0,13,143.08,11,False,False,2025-01-27 02:32:32,2,0,False,0.042
QRY_001316,CUST_0316,Can you expedite shipping for order #ORD744324? I need it urgently,Home & Garden,Shipping,1.79,3.8,Bronze,6.8,7,88.79,11,True,True,2025-05-10 11:06:43,11,5,True,0.053
QRY_001317,CUST_0317,I need to change the delivery address for order #ORD435587,Electronics,Shipping,2.32,4.0,Gold,5.5,13,90.21,10,True,False,2025-06-05 22:21:53,22,3,False,0.394
QRY_001318,CUST_0318,I was charged twice for my order #ORD312398. Can you help me get a refund?,Books,Billing,1.5,3.5,Bronze,36.8,12,172.23,15,True,False,2025-08-12 19:50:23,19,1,False,0.185
QRY_001319,CUST_0319,I lost my receipt but want to return this Smart Watch,Electronics,Returns,5.14,2.8,Gold,0.9,15,143.95,11,False,False,2025-06-22 06:07:05,6,6,True,0.257
QRY_001320,CUST_0320,I need to change the delivery address for order #ORD526850,Home & Garden,Shipping,1.27,3.9,Bronze,3.9,10,170.98,10,True,False,2025-02-28 15:49:49,15,4,False,0.07
QRY_001321,CUST_0321,The Running Shoes arrived damaged. How do I return it?,Sports,Returns,0.5,4.7,Platinum,11.0,11,161.23,10,False,False,2024-11-07 01:02:36,1,3,False,0.243
QRY_001322,CUST_0322,What's the difference between Bike Helmet and Tennis Racket?,Sports,Product Info,1.27,4.2,Bronze,12.8,14,196.63,9,False,False,2025-04-20 14:36:53,14,6,True,0.238
QRY_001323,CUST_0323,What are the dimensions of the Couch?,Home & Garden,Product Info,1.36,4.8,Silver,10.5,15,122.41,7,False,False,2025-03-18 03:12:43,3,1,False,0.019
QRY_001324,CUST_0324,Is the Boots compatible with Jacket?,Clothing,Product Info,0.5,5.0,Silver,1.6,13,277.91,6,False,False,2024-10-22 06:03:47,6,1,False,0.248
QRY_001325,CUST_0325,My Smart Watch stopped working after 2 weeks. Can you help?,Electronics,Technical Support,8.13,2.2,Silver,22.2,12,141.49,11,False,False,2025-05-11 13:48:42,13,6,True,0.285
QRY_001326,CUST_0326,My Headphones stopped working after 2 weeks. Can you help?,Electronics,Technical Support,3.81,3.0,Gold,29.5,15,127.34,10,False,False,2025-09-10 12:22:19,12,2,False,0.299
QRY_001327,CUST_0327,The Textbook arrived damaged. How do I return it?,Books,Returns,1.89,2.2,Silver,3.8,10,145.87,9,False,False,2025-08-25 05:37:19,5,0,False,0.056
QRY_001328,CUST_0328,I lost my receipt but want to return this Gaming Console,Electronics,Returns,4.06,3.0,Silver,31.9,13,143.91,11,False,False,2025-04-14 17:20:06,17,0,False,0.138
QRY_001329,CUST_0329,Is the Tablet compatible with Headphones?,Electronics,Product Info,0.73,4.8,Silver,37.0,7,131.39,6,False,False,2025-08-12 21:02:48,21,1,False,0.177
QRY_001330,CUST_0330,What's the difference between Boots and Boots?,Clothing,Product Info,0.5,4.7,Silver,21.3,8,204.44,7,False,False,2025-02-16 07:22:41,7,6,True,0.149
QRY_001331,CUST_0331,Why was I charged tax on my order when I live in Oklahoma?,Sports,Billing,4.25,2.6,Bronze,0.6,9,166.16,13,False,False,2024-10-22 06:58:48,6,1,False,0.445
QRY_001332,CUST_0332,My package was delivered but I wasn't home. Where is it now?,Electronics,Shipping,3.24,3.7,Bronze,13.5,11,142.62,12,False,False,2025-03-03 03:51:43,3,0,False,0.428
QRY_001333,CUST_0333,Can I return this Running Shoes even though it's been 40 days?,Sports,Returns,4.86,1.9,Bronze,2.0,14,233.06,12,False,False,2024-10-26 20:23:45,20,5,True,0.293
QRY_001334,CUST_0334,What's the difference between Jeans and Jacket?,Clothing,Product Info,0.89,5.0,Gold,4.2,13,127.15,7,False,False,2025-06-07 10:09:52,10,5,True,0.458
QRY_001335,CUST_0335,What are the dimensions of the Couch?,Home & Garden,Product Info,0.5,5.0,Gold,25.7,20,144.99,7,False,False,2025-09-15 06:05:55,6,0,False,0.257
QRY_001336,CUST_0336,The tracking shows my package is stuck in South Diana for 3 days,Sports,Shipping,1.31,2.8,Bronze,6.8,17,139.82,13,False,False,2025-10-02 03:08:29,3,3,False,0.396
QRY_001337,CUST_0337,I need to change the delivery address for order #ORD302365,Sports,Shipping,3.13,3.9,Bronze,34.2,11,148.93,10,True,False,2025-01-24 00:45:06,0,4,False,0.334
QRY_001338,CUST_0338,When will the Vacuum Cleaner be back in stock?,Home & Garden,Product Info,2.34,3.7,Bronze,1.6,17,112.64,9,False,False,2025-06-22 17:21:27,17,6,True,0.274
QRY_001339,CUST_0339,Is the T-shirt compatible with Dress?,Clothing,Product Info,0.93,4.1,Silver,12.7,10,153.35,6,False,False,2025-01-25 14:02:33,14,5,True,0.28
QRY_001340,CUST_0340,I need a receipt for my purchase #ORD107482 for tax purposes,Clothing,Billing,2.27,4.2,Gold,1.3,11,175.8,11,True,False,2025-03-17 13:25:01,13,0,False,0.259
QRY_001341,CUST_0341,I need to update my billing address for order #ORD624629,Clothing,Billing,1.82,3.6,Silver,95.5,9,164.68,10,True,False,2024-12-25 17:54:52,17,2,False,0.135
QRY_001342,CUST_0342,The Tablet app keeps crashing on my phone,Electronics,Technical Support,6.3,1.0,Silver,85.8,13,82.17,8,False,False,2025-06-11 15:55:03,15,2,False,0.312
QRY_001343,CUST_0343,The Bike Helmet arrived damaged. How do I return it?,Sports,Returns,2.86,2.8,Bronze,3.9,9,160.03,10,False,False,2024-12-12 12:28:53,12,3,False,0.093
QRY_001344,CUST_0344,The tracking shows my package is stuck in Robinsonville for 3 days,Home & Garden,Shipping,3.07,4.1,Silver,2.9,16,207.43,12,False,False,2025-10-07 01:37:34,1,1,False,0.545
QRY_001345,CUST_0345,What's the difference between Biography and Cookbook?,Books,Product Info,0.67,4.8,Bronze,29.5,12,96.39,7,False,False,2024-11-13 23:46:55,23,2,False,0.129
QRY_001346,CUST_0346,Can I return this Boots even though it's been 40 days?,Clothing,Returns,1.9,3.3,Bronze,69.9,16,3.93,11,False,False,2025-09-30 19:35:34,19,1,False,0.035
QRY_001347,CUST_0347,The Dumbbells makes a strange noise when I use it,Sports,Technical Support,4.72,1.9,Silver,12.7,14,151.04,10,False,False,2025-10-14 22:41:29,22,1,False,0.085
QRY_001348,CUST_0348,Why was I charged tax on my order when I live in Arizona?,Clothing,Billing,0.5,4.1,Gold,14.8,8,113.6,13,False,False,2025-10-03 23:08:17,23,4,False,0.465
QRY_001349,CUST_0349,I was charged twice for my order #ORD946906. Can you help me get a refund?,Electronics,Billing,5.15,2.7,Bronze,9.6,15,166.15,15,True,False,2025-04-21 08:04:26,8,0,False,0.328
QRY_001350,CUST_0350,Can you expedite shipping for order #ORD272471? I need it urgently,Electronics,Shipping,2.93,4.7,Gold,49.1,9,137.38,11,True,True,2025-05-15 09:51:22,9,3,False,0.317
QRY_001351,CUST_0351,I need to change the delivery address for order #ORD947311,Home & Garden,Shipping,0.82,5.0,Platinum,35.5,12,140.98,10,True,False,2024-12-03 17:11:29,17,1,False,0.059
QRY_001352,CUST_0352,Is the Jeans compatible with Boots?,Clothing,Product Info,1.41,4.9,Bronze,25.7,16,309.66,6,False,False,2025-03-22 05:29:32,5,5,True,0.258
QRY_001353,CUST_0353,I need to update my billing address for order #ORD932685,Home & Garden,Billing,3.17,3.1,Gold,80.1,9,195.96,10,True,False,2024-11-17 21:24:11,21,6,True,0.362
QRY_001354,CUST_0354,Can I return this Dining Table even though it's been 40 days?,Home & Garden,Returns,3.04,2.2,Silver,24.2,15,116.59,12,False,False,2025-05-20 23:34:39,23,1,False,0.402
QRY_001355,CUST_0355,My Vacuum Cleaner stopped working after 2 weeks. Can you help?,Home & Garden,Technical Support,2.68,3.1,Gold,18.3,8,117.82,11,False,False,2025-07-14 21:35:04,21,0,False,0.154
QRY_001356,CUST_0356,How do I reset my Running Shoes to factory settings?,Sports,Technical Support,2.18,3.6,Gold,56.8,8,201.5,10,False,False,2024-11-19 14:28:02,14,1,False,0.415
QRY_001357,CUST_0357,How do I reset my Headphones to factory settings?,Electronics,Technical Support,7.09,1.2,Bronze,53.9,14,253.13,9,False,False,2024-10-31 12:13:25,12,3,False,0.615
QRY_001358,CUST_0358,My package was delivered but I wasn't home. Where is it now?,Books,Shipping,1.61,3.5,Bronze,51.4,15,96.62,12,False,False,2025-04-25 15:28:10,15,4,False,0.357
QRY_001359,CUST_0359,What's the difference between Textbook and Biography?,Books,Product Info,0.74,4.8,Platinum,13.0,13,140.64,7,False,False,2025-04-29 16:53:07,16,1,False,0.582
QRY_001360,CUST_0360,I need a receipt for my purchase #ORD716366 for tax purposes,Sports,Billing,3.09,3.8,Bronze,0.3,13,199.29,11,True,False,2024-11-01 00:45:16,0,4,False,0.321
QRY_001361,CUST_0361,I want to return the Textbook I ordered. It doesn't fit properly,Books,Returns,2.72,2.6,Silver,53.0,6,166.92,12,False,False,2025-03-24 03:05:55,3,0,False,0.218
QRY_001362,CUST_0362,I lost my receipt but want to return this Samsung TV,Electronics,Returns,3.37,3.1,Gold,18.7,14,135.23,11,False,False,2025-05-08 19:19:12,19,3,False,0.554
QRY_001363,CUST_0363,Is the Yoga Mat compatible with Yoga Mat?,Sports,Product Info,1.38,,Silver,41.4,12,214.85,8,False,False,2025-10-11 19:23:59,19,5,True,0.201
QRY_001364,CUST_0364,Can you tell me more about the warranty for Dumbbells?,Sports,Product Info,0.79,5.0,Bronze,4.6,7,148.86,10,False,False,2025-04-18 15:34:37,15,4,False,0.309
QRY_001365,CUST_0365,Can I return this Dress even though it's been 40 days?,Clothing,Returns,3.77,2.5,Bronze,10.3,11,210.86,11,False,False,2024-10-23 05:23:06,5,2,False,0.089
QRY_001366,CUST_0366,The Tablet app keeps crashing on my phone,Electronics,Technical Support,9.7,2.3,Bronze,44.2,13,226.07,8,False,False,2025-04-12 19:26:24,19,5,True,0.089
QRY_001367,CUST_0367,I need to update my billing address for order #ORD310105,Electronics,Billing,3.49,3.4,Silver,9.4,14,164.16,10,True,False,2025-08-31 05:56:30,5,6,True,0.549
QRY_001368,CUST_0368,My credit card shows a charge of $405.00 but I only ordered items worth $202.00,Books,Billing,1.99,3.5,Bronze,43.5,10,137.05,15,False,False,2024-11-11 03:43:13,3,0,False,0.207
QRY_001369,CUST_0369,I need a receipt for my purchase #ORD746030 for tax purposes,Home & Garden,Billing,3.26,2.4,Silver,17.3,10,175.7,11,True,False,2025-02-20 13:34:49,13,3,False,0.515
QRY_001370,CUST_0370,Why was I charged tax on my order when I live in Delaware?,Books,Billing,1.18,5.0,Gold,34.9,15,158.98,13,False,False,2025-08-21 15:44:06,15,3,False,0.466
QRY_001371,CUST_0371,My credit card shows a charge of $159.00 but I only ordered items worth $86.00,Books,Billing,2.19,3.3,Bronze,57.1,14,143.37,15,False,False,2024-12-03 12:55:16,12,1,False,0.732
QRY_001372,CUST_0372,Can I return this Vacuum Cleaner even though it's been 40 days?,Home & Garden,Returns,5.74,2.4,Silver,48.0,12,101.27,12,False,False,2025-07-15 01:26:19,1,1,False,0.528
QRY_001373,CUST_0373,My order #ORD131475 was supposed to arrive yesterday but I haven't received it,Home & Garden,Shipping,1.33,4.9,Platinum,2.8,11,166.6,13,True,False,2025-05-31 15:59:33,15,5,True,0.209
QRY_001374,CUST_0374,The Tablet arrived damaged. How do I return it?,Electronics,Returns,4.65,2.6,Bronze,46.9,10,159.52,9,False,False,2025-06-20 03:58:21,3,4,False,0.281
QRY_001375,CUST_0375,Is the Garden Hose compatible with Couch?,Home & Garden,Product Info,0.5,5.0,Gold,39.2,14,123.2,7,False,False,2025-09-24 06:12:32,6,2,False,0.239
